"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"217","22855","python3.10","127.0.0.1","void cutlass::Kernel<cutlass::gemm::kernel::GemmGrouped<cutlass::gemm::threadblock::MmaPipelined<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)8, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)32, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, bool>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmIdentityThreadblockSwizzle<(int)1>, (cutlass::gemm::kernel::GroupScheduleMode)0, (bool)0>>(T1::Params)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","262144"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","19.07"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","l2tex__t_sector_hit_rate.pct","","n/a"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","launch__block_size","","128"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","32"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","86.22"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","2.86"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","8.33"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","sm__warps_eligible.avg.pct_of_peak_sustained_active","","n/a"
"219","22855","python3.10","127.0.0.1","void flashinfer::sgmv::sgmv_shrink<(bool)1, __half, int, (unsigned int)4, (unsigned int)16>(T2 *, T2 *, T2 **, T3 *, float *, unsigned int, unsigned int, unsigned int, unsigned int)","1","7","(32, 4, 1)","(16, 2, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","131072"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","0.17"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","l2tex__t_sector_hit_rate.pct","","n/a"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","launch__block_size","","1"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","launch__grid_size","","2"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","143.77"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","0.02"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","2.08"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","sm__warps_eligible.avg.pct_of_peak_sustained_active","","n/a"
"220","22855","python3.10","127.0.0.1","void precompute_sgmv_args<cutlass::half_t>(cutlass::gemm::GemmCoord *, T1 **, T1 **, T1 **, long *, long *, long *, T1 *, T1 *, T1 **, int *, int, int, int)","1","7","(1, 1, 1)","(2, 1, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","0"
"221","22855","python3.10","127.0.0.1","void cutlass::Kernel<cutlass::gemm::kernel::GemmGrouped<cutlass::gemm::threadblock::MmaPipelined<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)8, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)32, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, bool>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmIdentityThreadblockSwizzle<(int)1>, (cutlass::gemm::kernel::GroupScheduleMode)0, (bool)0>>(T1::Params)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.6","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","73.93"
"221","22855","python3.10","127.0.0.1","void cutlass::Kernel<cutlass::gemm::kernel::GemmGrouped<cutlass::gemm::threadblock::MmaPipelined<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajor, (int)1, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)32, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)16, (int)32>, (int)64, cutlass::PitchLinearShape<(int)2, (int)16>, (int)8>, (int)16>, cutlass::transform::threadblock::PredicatedTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajor, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)8, (bool)0, cutlass::layout::NoPermute>, cutlass::transform::threadblock::RegularTileIterator<cutlass::MatrixShape<(int)16, (int)128>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, (int)0, cutlass::transform::PitchLinearWarpRakedThreadMap<cutlass::PitchLinearShape<(int)128, (int)16>, (int)64, cutlass::PitchLinearShape<(int)8, (int)4>, (int)8>, (int)16>, float, cutlass::layout::RowMajor, cutlass::gemm::threadblock::MmaPolicy<cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, cutlass::MatrixShape<(int)0, (int)0>, cutlass::MatrixShape<(int)0, (int)0>, (int)1>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)8, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, cutlass::NumericArrayConverter<cutlass::half_t, cutlass::half_t, (int)32, (cutlass::FloatRoundStyle)2, cutlass::transform::thread::UnaryTransform::Identity>, bool>, cutlass::epilogue::threadblock::Epilogue<cutlass::gemm::GemmShape<(int)32, (int)128, (int)16>, cutlass::gemm::warp::MmaTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCrosswise<(int)16, (int)16>, cutlass::half_t, cutlass::layout::RowMajorTensorOpMultiplicandCongruous<(int)16, (int)64>, float, cutlass::layout::RowMajor, cutlass::gemm::warp::MmaTensorOpPolicy<cutlass::arch::Mma<cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, (int)32, cutlass::half_t, cutlass::layout::RowMajor, cutlass::half_t, cutlass::layout::ColumnMajor, float, cutlass::layout::RowMajor, cutlass::arch::OpMultiplyAdd>, cutlass::MatrixShape<(int)1, (int)1>>, (int)1, (bool)0, bool>, (int)1, cutlass::epilogue::threadblock::PredicatedTileIterator<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>, cutlass::half_t, (bool)0, cutlass::layout::NoPermute, (bool)0>, cutlass::epilogue::warp::FragmentIteratorTensorOp<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, cutlass::Array<float, (int)4, (bool)1>, cutlass::layout::RowMajor>, cutlass::epilogue::warp::TileIteratorTensorOpMixed<cutlass::gemm::GemmShape<(int)32, (int)64, (int)16>, cutlass::gemm::GemmShape<(int)16, (int)8, (int)8>, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::threadblock::SharedLoadIteratorMixed<cutlass::epilogue::threadblock::OutputTileOptimalThreadMap<cutlass::epilogue::threadblock::OutputTileShape<(int)128, (int)8, (int)1, (int)1, (int)1>, cutlass::epilogue::threadblock::OutputTileShape<(int)1, (int)4, (int)1, (int)1, (int)4>, (int)64, (int)8, (int)16>::CompactedThreadMap, float, (int)32, (int)16, (int)8, (int)8, (bool)0>, cutlass::epilogue::thread::LinearCombination<cutlass::half_t, (int)8, float, float, (cutlass::epilogue::thread::ScaleType::Kind)0, (cutlass::FloatRoundStyle)2, cutlass::half_t>, cutlass::MatrixShape<(int)0, (int)8>, (int)2, (int)1>, cutlass::gemm::threadblock::GemmIdentityThreadblockSwizzle<(int)1>, (cutlass::gemm::kernel::GroupScheduleMode)0, (bool)0>>(T1::Params)","1","7","(64, 1, 1)","(512, 1, 1)","0","8.6","Command line profiler metrics","l2tex__t_sector_hit_rate.pct","","n/a"
